TRACK_ID,TOTAL_STREAM,DAILY_STREAM
1BxfuPKGuaTgP7aM0Bbdwr,3153545797,1023190
1p80LdxRV74UKvL8gnD7ky,2269952321,918429
55n9yjI6qqXh5F2mYvUc2y,2023503650,591629
0V3wPSX9ygBnCm8psDIegu,1931913893,430151
1dGr1c8CrMLDpV6mPbImSI,1921392285,734489
4R2kfaDFhslZEMJqAFNpdd,1842225139,1087545
5xTtaWoae3wi06K5WfVUUH,1766218367,591915
3hUxzQpSfdDqwM3ZTFQY0K,1672330133,884144
4lIxdJw6W3Fg4vUIYCB0S5,1575818033,768336
1R0a2iXumgCiFb7HEZ7gUE,1514364447,484277
1P17dC1amhFzptugyAO7Il,1386646718,267732
6NFyWDv5CjfwuzoCkw47Xf,1254828112,386405
59HjlYCeBsxdI0fcm3zglw,1124387726,298323
5enxwA8aAbwZbf5qCHORXi,1123224286,474132
6RRNNciQGZEXnqk8SQ9yv5,1102927770,186042
6YvqWjhGD8mB5QXcbcUKtx,1101863348,459219
2OzhQlSqBEmt7hmkYxfT6m,1066737713,579748
0kN3oXYWWAk1uC0y2WoyOE,1065581736,334367
2gVhfX2Gy1T9kDuS9azrF7,1044501377,280695
2o2IVjuqRkR9hJxtPjtAP0,1043134498,449604
4pvb0WLRcMtbPGmtejJJ6y,1015298516,524829
1qrpoAMXodY6895hGKoUpA,1007863337,460793
7KokYm8cMIXCsGVmUvKtqf,978778513,235643
5lg33MHs1BoUtJVClw8ZpI,973854294,273009
3RauEVgRgj1IuWdJ9fDs70,971449815,229011
2yLa0QULdQr0qAIvVwN6B5,969778773,282924
27exgla7YBw9DUNNcTIpjy,969189930,302650
2Rk4JlNc2TPmZe2af99d45,959897183,121575
0VE4kBnHJUgtMf0dy6DRmW,868678296,284878
5jQI2r1RdgtuT8S3iG8zFC,862797039,169141
3rWDp9tBPQR9z6U5YyRSK4,820071519,227699
4D7BCuvgdJlYvlX5WlN54t,811802553,398294
4y5bvROuBDPr5fuwXbIBZR,802489863,203573
1gcyHQpBQ1lfXGdhZmWrHP,790447588,317901
3as6Wz3mwbTnusWhZjTUNr,778888687,258280
1MgV7FIyNxIG7WzMRJV5HC,777798858,434959
1OYARuagDrpgNNQ4loO1Cs,774202414,190808
4q5YezDOIPcoLr8R81x9qy,758188209,446705
0Jlcvv8IykzHaSmj49uNW8,734558775,356775
1ZY1PqizIl78geGM4xWlEA,719395226,141994
273dCMFseLcVsoSWx59IoE,712124990,203272
3qoftcUZaUOncvIYjFSPdE,687240132,211262
1fzAuUVbzlhZ1lJAx9PtY6,642293945,489064
2x0WlnmfG39ZuDmstl9xfX,602543861,128411
3eX0NZfLtGzoLUxPNvRfqm,583816618,264390
2NmsngXHeC1GQ9wWrzhOMf,581950761,223001
6IG3sQ8s9nfk6TUlVzRhbN,560553612,187436
4svZDCRz4cJoneBpjpx8DJ,556480876,145538
22bPsP2jCgbLUvh82U0Z3M,554177502,213997
0ZNU020wNYvgW84iljPkPP,549021981,207439
1GwMQaZz6Au3QLDbjbMdme,543638012,268106
7kt9e9LFSpN1zQtYEl19o1,542432053,224848
1dosSsKwYF7hoQA2kuu6wI,540389402,7225028
214nt20w5wOxJnY462klLw,528812551,166226
3pHkh7d0lzM2AldUtz2x37,525910725,168988
0W0iAC1VGlB82PI6elxFYf,507368704,412223
1wtOxkiel43cVs0Yux5Q4h,506808381,113226
6oVxXO5oQ4pTpO8RSnkzvv,503050450,616192
1xwAWUI6Dj0WGC3KiUPN0O,497559728,103874
6VsvKPJ4xjVNKpI8VVZ3SV,495651978,249584
2F3N9tdombb64aW6VtZOdo,488040664,275315
1SymEzIT3H8UZfibCs3TYi,487679265,129372
