TRACK_ID,TOTAL_STREAM,DAILY_STREAM
1BxfuPKGuaTgP7aM0Bbdwr,3129194959,949071.0
1p80LdxRV74UKvL8gnD7ky,2247111669,892507.0
55n9yjI6qqXh5F2mYvUc2y,2007625024,587295.0
0V3wPSX9ygBnCm8psDIegu,1922087659,365164.0
1dGr1c8CrMLDpV6mPbImSI,1904507169,677895.0
4R2kfaDFhslZEMJqAFNpdd,1820942801,877800.0
5xTtaWoae3wi06K5WfVUUH,1751670846,592421.0
3hUxzQpSfdDqwM3ZTFQY0K,1654510139,681947.0
4lIxdJw6W3Fg4vUIYCB0S5,1556111540,735435.0
1R0a2iXumgCiFb7HEZ7gUE,1502160459,506470.0
1P17dC1amhFzptugyAO7Il,1380130136,279428.0
6NFyWDv5CjfwuzoCkw47Xf,1245121905,367802.0
59HjlYCeBsxdI0fcm3zglw,1117125064,263484.0
5enxwA8aAbwZbf5qCHORXi,1112446804,415965.0
6RRNNciQGZEXnqk8SQ9yv5,1098728163,163344.0
6YvqWjhGD8mB5QXcbcUKtx,1090140586,465660.0
0kN3oXYWWAk1uC0y2WoyOE,1057780953,307933.0
2OzhQlSqBEmt7hmkYxfT6m,1052898395,528243.0
2gVhfX2Gy1T9kDuS9azrF7,1037895568,263492.0
2o2IVjuqRkR9hJxtPjtAP0,1032683633,459237.0
4pvb0WLRcMtbPGmtejJJ6y,1003626207,477441.0
1qrpoAMXodY6895hGKoUpA,996612447,454263.0
7KokYm8cMIXCsGVmUvKtqf,972917067,233099.0
5lg33MHs1BoUtJVClw8ZpI,967604907,255645.0
3RauEVgRgj1IuWdJ9fDs70,966714765,183823.0
2yLa0QULdQr0qAIvVwN6B5,962595300,275396.0
27exgla7YBw9DUNNcTIpjy,961228750,345578.0
2Rk4JlNc2TPmZe2af99d45,957003396,109721.0
0VE4kBnHJUgtMf0dy6DRmW,861224116,310455.0
5jQI2r1RdgtuT8S3iG8zFC,858783989,164067.0
3rWDp9tBPQR9z6U5YyRSK4,815357214,188044.0
4D7BCuvgdJlYvlX5WlN54t,803424013,331494.0
4y5bvROuBDPr5fuwXbIBZR,797615559,198799.0
1gcyHQpBQ1lfXGdhZmWrHP,784226560,240518.0
3as6Wz3mwbTnusWhZjTUNr,772703713,248495.0
1OYARuagDrpgNNQ4loO1Cs,770110516,184923.0
1MgV7FIyNxIG7WzMRJV5HC,767172514,420240.0
4q5YezDOIPcoLr8R81x9qy,746805319,458154.0
0Jlcvv8IykzHaSmj49uNW8,727204487,284131.0
1ZY1PqizIl78geGM4xWlEA,716055070,138404.0
273dCMFseLcVsoSWx59IoE,707217036,214432.0
3qoftcUZaUOncvIYjFSPdE,682763110,180546.0
1fzAuUVbzlhZ1lJAx9PtY6,632095442,431178.0
2x0WlnmfG39ZuDmstl9xfX,599523741,117878.0
3eX0NZfLtGzoLUxPNvRfqm,578787945,220022.0
2NmsngXHeC1GQ9wWrzhOMf,576296180,223698.0
6IG3sQ8s9nfk6TUlVzRhbN,557301462,136747.0
4svZDCRz4cJoneBpjpx8DJ,553590307,121378.0
22bPsP2jCgbLUvh82U0Z3M,548993636,212379.0
0ZNU020wNYvgW84iljPkPP,543991572,212637.0
1GwMQaZz6Au3QLDbjbMdme,537295986,242380.0
7kt9e9LFSpN1zQtYEl19o1,536667390,238340.0
214nt20w5wOxJnY462klLw,522956155,247266.0
3pHkh7d0lzM2AldUtz2x37,521616673,184700.0
1wtOxkiel43cVs0Yux5Q4h,504317022,97649.0
0W0iAC1VGlB82PI6elxFYf,498820281,344423.0
1xwAWUI6Dj0WGC3KiUPN0O,495226305,92468.0
6VsvKPJ4xjVNKpI8VVZ3SV,490307881,199400.0
6oVxXO5oQ4pTpO8RSnkzvv,488889161,570249.0
1SymEzIT3H8UZfibCs3TYi,484371955,142630.0
2F3N9tdombb64aW6VtZOdo,482313610,224563.0
6AtZLIzUINvExIUy4QhdjP,481701576,108228.0
7lxADouiWFkwR7ZV2GKUcH,473024206,142621.0
3sW3oSbzsfecv9XoUdGs7h,469989434,243057.0
3zwMVvkBe2qIKDObWgXw4N,462579364,229944.0
17yraMKqmZIKAv3iaGcoLX,461737379,92302.0
5YqltLsjdqFtvqE7Nrysvs,457452513,116176.0
2CYVETnhM9aytqrazYYwrK,452111331,96170.0
2P5gfMtCcKP0CkmgqFMyPg,447558128,86825.0
2Eeur20xVqfUoM3Q7EFPFt,441537896,95542.0
7FmYn9e7KHMXcxqGSj9LjH,439465401,115020.0
7qGr3rjRhndRIpFUA5f2HJ,438658941,130972.0
5kI4eCXXzyuIUXjQra0Cxi,438313242,88473.0
77sMIMlNaSURUAXq5coCxE,433201467,159248.0
12M5uqx0ZuwkpLp5rJim1a,425181745,133230.0
0CD7DzeCsuPJygddqlUVYa,414763542,170920.0
1LLXZFeAHK9R4xUramtUKw,414656692,112086.0
6lCvK2AR2uOKkVFCVlAzzm,412491773,151709.0
5QUIK7ZtziW8kGWo8RqopF,409228839,127471.0
4OAuvHryIVv4kMDNSLuPt6,409060463,207964.0
36t6frENUtCYKuZus6aYDO,399738727,152805.0
43rA71bccXFGD4C8GOpIlN,398521320,129085.0
3yII7UwgLF6K5zW3xad3MP,391013736,122143.0
3Vevii7qKqrmW8CcyzBHDl,390212809,165857.0
6KJqZcs9XDgVck7Lg9QOTC,388988064,103926.0
3Vpk1hfMAQme8VJ0SNRSkd,384022769,233405.0
