TRACK_ID,TOTAL_STREAM,DAILY_STREAM
1BxfuPKGuaTgP7aM0Bbdwr,3185847584,1075484
1p80LdxRV74UKvL8gnD7ky,2298926144,868754
55n9yjI6qqXh5F2mYvUc2y,2043808660,540304
0V3wPSX9ygBnCm8psDIegu,1945950511,392736
1dGr1c8CrMLDpV6mPbImSI,1942580060,600069
4R2kfaDFhslZEMJqAFNpdd,1867747459,725176
5xTtaWoae3wi06K5WfVUUH,1785399099,657812
3hUxzQpSfdDqwM3ZTFQY0K,1693840365,572930
4lIxdJw6W3Fg4vUIYCB0S5,1602981907,842743
1R0a2iXumgCiFb7HEZ7gUE,1530216202,451878
1P17dC1amhFzptugyAO7Il,1395301439,262694
6NFyWDv5CjfwuzoCkw47Xf,1267397576,377314
5enxwA8aAbwZbf5qCHORXi,1138193176,432831
59HjlYCeBsxdI0fcm3zglw,1133479689,250729
6YvqWjhGD8mB5QXcbcUKtx,1117485940,464924
6RRNNciQGZEXnqk8SQ9yv5,1108530153,169169
2OzhQlSqBEmt7hmkYxfT6m,1086349461,585987
0kN3oXYWWAk1uC0y2WoyOE,1075931579,304867
2o2IVjuqRkR9hJxtPjtAP0,1056417833,382557
2gVhfX2Gy1T9kDuS9azrF7,1052687008,249168
4pvb0WLRcMtbPGmtejJJ6y,1030257520,383297
1qrpoAMXodY6895hGKoUpA,1023506337,456619
7KokYm8cMIXCsGVmUvKtqf,986474922,223723
5lg33MHs1BoUtJVClw8ZpI,982628526,252994
27exgla7YBw9DUNNcTIpjy,979913779,332779
2yLa0QULdQr0qAIvVwN6B5,979423930,320029
3RauEVgRgj1IuWdJ9fDs70,978098415,205811
2Rk4JlNc2TPmZe2af99d45,963557219,109526
0VE4kBnHJUgtMf0dy6DRmW,877829163,266346
5jQI2r1RdgtuT8S3iG8zFC,867966632,149396
3rWDp9tBPQR9z6U5YyRSK4,826620106,194456
4D7BCuvgdJlYvlX5WlN54t,822741958,282970
4y5bvROuBDPr5fuwXbIBZR,808859666,186024
1gcyHQpBQ1lfXGdhZmWrHP,798842286,247781
1MgV7FIyNxIG7WzMRJV5HC,791393436,394316
3as6Wz3mwbTnusWhZjTUNr,787224155,227099
1OYARuagDrpgNNQ4loO1Cs,779688463,163642
4q5YezDOIPcoLr8R81x9qy,771551230,362230
0Jlcvv8IykzHaSmj49uNW8,743498626,232897
1dosSsKwYF7hoQA2kuu6wI,743055217,5791794
1ZY1PqizIl78geGM4xWlEA,724054635,137508
273dCMFseLcVsoSWx59IoE,718413365,180459
3qoftcUZaUOncvIYjFSPdE,692885399,165740
1fzAuUVbzlhZ1lJAx9PtY6,655868991,384087
2x0WlnmfG39ZuDmstl9xfX,607028874,137800
3eX0NZfLtGzoLUxPNvRfqm,590260921,191525
2NmsngXHeC1GQ9wWrzhOMf,589473785,210674
6IG3sQ8s9nfk6TUlVzRhbN,565242426,140815
4svZDCRz4cJoneBpjpx8DJ,560992800,123662
22bPsP2jCgbLUvh82U0Z3M,560792018,171212
0ZNU020wNYvgW84iljPkPP,555618713,176620
1GwMQaZz6Au3QLDbjbMdme,552288296,231381
7kt9e9LFSpN1zQtYEl19o1,549582945,182499
214nt20w5wOxJnY462klLw,536134926,233974
3pHkh7d0lzM2AldUtz2x37,531467464,152033
0W0iAC1VGlB82PI6elxFYf,519825990,360107
6oVxXO5oQ4pTpO8RSnkzvv,518664710,410901
1wtOxkiel43cVs0Yux5Q4h,510155602,99403
6VsvKPJ4xjVNKpI8VVZ3SV,501936720,160876
1xwAWUI6Dj0WGC3KiUPN0O,500698798,92125
2F3N9tdombb64aW6VtZOdo,496214054,256968
1SymEzIT3H8UZfibCs3TYi,492177578,107246
6AtZLIzUINvExIUy4QhdjP,488082976,106514
3sW3oSbzsfecv9XoUdGs7h,484436162,225403
7lxADouiWFkwR7ZV2GKUcH,483427651,172269
3zwMVvkBe2qIKDObWgXw4N,475461540,186360
17yraMKqmZIKAv3iaGcoLX,467215421,90627
5YqltLsjdqFtvqE7Nrysvs,464110428,117936
2CYVETnhM9aytqrazYYwrK,458055257,97452
2P5gfMtCcKP0CkmgqFMyPg,452476515,80788
2Eeur20xVqfUoM3Q7EFPFt,447128491,91978
7FmYn9e7KHMXcxqGSj9LjH,446148200,110432
7qGr3rjRhndRIpFUA5f2HJ,445794706,107855
5kI4eCXXzyuIUXjQra0Cxi,443556750,86302
77sMIMlNaSURUAXq5coCxE,441786529,145611
12M5uqx0ZuwkpLp5rJim1a,432705855,125344
0CD7DzeCsuPJygddqlUVYa,425159435,170741
1LLXZFeAHK9R4xUramtUKw,421035331,104873
6lCvK2AR2uOKkVFCVlAzzm,420891309,143728
4OAuvHryIVv4kMDNSLuPt6,420307797,175968
67osB3wmJVTFzKhWqPb1Hm,418542598,2290295
5QUIK7ZtziW8kGWo8RqopF,416460006,117019
36t6frENUtCYKuZus6aYDO,409977918,192947
43rA71bccXFGD4C8GOpIlN,404311452,85770
3Vevii7qKqrmW8CcyzBHDl,401052974,170006
3Vpk1hfMAQme8VJ0SNRSkd,397647060,227006
3yII7UwgLF6K5zW3xad3MP,397161800,107956
6KJqZcs9XDgVck7Lg9QOTC,394819320,90085
2XXwLdtuAcE0HSCu61ijAb,383342702,183213
0A1JLUlkZkp2EFrosoNQi0,379781336,146116
7Mts0OfPorF4iwOomvfqn1,368702325,266818
3CWq0pAKKTWb0K4yiglDc4,365668848,154155
2VuqMjgoKaOHNM8HpxtXKx,365441053,96790
3nsfB1vus2qaloUdcBZvDu,363299117,158934
2dgFqt3w9xIQRjhPtwNk3D,360971506,82521
7HuBDWi18s4aJM8UFnNheH,357847409,94339
5OndtwLGA9O6XHFcGm2H7r,357553267,54216
0wavGRldH0AWyu2zvTz8zb,356690256,106714
5og4Qzt92jJzVDkOtSEilb,356275531,148214
0heeNYlwOGuUSe7TgUD27B,354944605,62707
