TRACK_ID,TOTAL_STREAM,DAILY_STREAM
1BxfuPKGuaTgP7aM0Bbdwr,3147330660,1064454
1p80LdxRV74UKvL8gnD7ky,2263993452,996566
55n9yjI6qqXh5F2mYvUc2y,2019555622,731178
0V3wPSX9ygBnCm8psDIegu,1929350744,442943
1dGr1c8CrMLDpV6mPbImSI,1917119862,753019
4R2kfaDFhslZEMJqAFNpdd,1836944519,910464
5xTtaWoae3wi06K5WfVUUH,1762400217,624768
3hUxzQpSfdDqwM3ZTFQY0K,1667874707,775786
4lIxdJw6W3Fg4vUIYCB0S5,1570824811,886680
1R0a2iXumgCiFb7HEZ7gUE,1511367894,538883
1P17dC1amhFzptugyAO7Il,1385028016,292961
6NFyWDv5CjfwuzoCkw47Xf,1252450558,417043
59HjlYCeBsxdI0fcm3zglw,1122537794,338759
5enxwA8aAbwZbf5qCHORXi,1120473407,485794
6RRNNciQGZEXnqk8SQ9yv5,1101890591,180741
6YvqWjhGD8mB5QXcbcUKtx,1098820895,525458
0kN3oXYWWAk1uC0y2WoyOE,1063557652,353777
2OzhQlSqBEmt7hmkYxfT6m,1063094459,630168
2gVhfX2Gy1T9kDuS9azrF7,1042832710,301829
2o2IVjuqRkR9hJxtPjtAP0,1040555031,431147
4pvb0WLRcMtbPGmtejJJ6y,1012314416,523061
1qrpoAMXodY6895hGKoUpA,1005041164,489599
7KokYm8cMIXCsGVmUvKtqf,977340460,267933
5lg33MHs1BoUtJVClw8ZpI,972198444,272031
3RauEVgRgj1IuWdJ9fDs70,970287590,206203
2yLa0QULdQr0qAIvVwN6B5,968039924,326172
27exgla7YBw9DUNNcTIpjy,967199676,361759
2Rk4JlNc2TPmZe2af99d45,959197417,125844
0VE4kBnHJUgtMf0dy6DRmW,866897674,309420
5jQI2r1RdgtuT8S3iG8zFC,861805717,178805
3rWDp9tBPQR9z6U5YyRSK4,818847479,214217
4D7BCuvgdJlYvlX5WlN54t,809665891,377850
4y5bvROuBDPr5fuwXbIBZR,801268699,217001
1gcyHQpBQ1lfXGdhZmWrHP,788794050,278337
3as6Wz3mwbTnusWhZjTUNr,777286821,293328
1MgV7FIyNxIG7WzMRJV5HC,775198043,489782
1OYARuagDrpgNNQ4loO1Cs,773156663,176553
4q5YezDOIPcoLr8R81x9qy,755398928,523729
0Jlcvv8IykzHaSmj49uNW8,732679597,327492
1ZY1PqizIl78geGM4xWlEA,718557927,151040
273dCMFseLcVsoSWx59IoE,710826221,237707
3qoftcUZaUOncvIYjFSPdE,686111448,208547
1fzAuUVbzlhZ1lJAx9PtY6,639646294,441636
2x0WlnmfG39ZuDmstl9xfX,601840486,126175
3eX0NZfLtGzoLUxPNvRfqm,582520551,227898
2NmsngXHeC1GQ9wWrzhOMf,580520435,280212
6IG3sQ8s9nfk6TUlVzRhbN,559738173,132206
4svZDCRz4cJoneBpjpx8DJ,555765371,123865
22bPsP2jCgbLUvh82U0Z3M,552892177,230609
0ZNU020wNYvgW84iljPkPP,547804877,221172
1GwMQaZz6Au3QLDbjbMdme,542045960,301901
7kt9e9LFSpN1zQtYEl19o1,541027941,267428
214nt20w5wOxJnY462klLw,527452264,256339
3pHkh7d0lzM2AldUtz2x37,524858518,200371
1wtOxkiel43cVs0Yux5Q4h,506177848,113000
0W0iAC1VGlB82PI6elxFYf,505146641,400918
6oVxXO5oQ4pTpO8RSnkzvv,499745976,586365
1dosSsKwYF7hoQA2kuu6wI,498662884,7254795
1xwAWUI6Dj0WGC3KiUPN0O,496981421,104524
6VsvKPJ4xjVNKpI8VVZ3SV,494290805,231327
1SymEzIT3H8UZfibCs3TYi,486978804,121846
2F3N9tdombb64aW6VtZOdo,486566914,264518
6AtZLIzUINvExIUy4QhdjP,483605338,107127
7lxADouiWFkwR7ZV2GKUcH,475897433,197988
3sW3oSbzsfecv9XoUdGs7h,474605276,280860
3zwMVvkBe2qIKDObWgXw4N,466923615,252693
17yraMKqmZIKAv3iaGcoLX,463505596,106136
5YqltLsjdqFtvqE7Nrysvs,459508020,118679
2CYVETnhM9aytqrazYYwrK,454008555,115238
2P5gfMtCcKP0CkmgqFMyPg,449171535,89622
2Eeur20xVqfUoM3Q7EFPFt,443383098,113410
7FmYn9e7KHMXcxqGSj9LjH,441590052,131189
7qGr3rjRhndRIpFUA5f2HJ,441050776,144364
5kI4eCXXzyuIUXjQra0Cxi,440013034,103204
77sMIMlNaSURUAXq5coCxE,435842319,155164
12M5uqx0ZuwkpLp5rJim1a,427533819,117246
0CD7DzeCsuPJygddqlUVYa,417935191,193126
1LLXZFeAHK9R4xUramtUKw,416713048,131795
6lCvK2AR2uOKkVFCVlAzzm,415246582,180500
