TRACK_ID,TOTAL_STREAM,DAILY_STREAM
1BxfuPKGuaTgP7aM0Bbdwr,3164982032,902944
1p80LdxRV74UKvL8gnD7ky,2280825973,849570
55n9yjI6qqXh5F2mYvUc2y,2031022692,547612
0V3wPSX9ygBnCm8psDIegu,1937159536,398899
1dGr1c8CrMLDpV6mPbImSI,1929329210,634287
4R2kfaDFhslZEMJqAFNpdd,1852277480,793052
5xTtaWoae3wi06K5WfVUUH,1773317753,559338
3hUxzQpSfdDqwM3ZTFQY0K,1680934443,669654
4lIxdJw6W3Fg4vUIYCB0S5,1585334381,728975
1R0a2iXumgCiFb7HEZ7gUE,1520218050,446449
1P17dC1amhFzptugyAO7Il,1389801724,248318
6NFyWDv5CjfwuzoCkw47Xf,1259321724,328027
5enxwA8aAbwZbf5qCHORXi,1128768409,425508
59HjlYCeBsxdI0fcm3zglw,1127842313,257190
6YvqWjhGD8mB5QXcbcUKtx,1107645848,473488
6RRNNciQGZEXnqk8SQ9yv5,1104953240,156927
2OzhQlSqBEmt7hmkYxfT6m,1073985495,551752
0kN3oXYWWAk1uC0y2WoyOE,1069336034,287539
2o2IVjuqRkR9hJxtPjtAP0,1048279301,378783
2gVhfX2Gy1T9kDuS9azrF7,1047636003,234027
4pvb0WLRcMtbPGmtejJJ6y,1021011955,451744
1qrpoAMXodY6895hGKoUpA,1013460887,471697
7KokYm8cMIXCsGVmUvKtqf,981503651,207056
5lg33MHs1BoUtJVClw8ZpI,977159062,269728
3RauEVgRgj1IuWdJ9fDs70,973781415,170628
2yLa0QULdQr0qAIvVwN6B5,973140280,258753
27exgla7YBw9DUNNcTIpjy,973018753,305541
2Rk4JlNc2TPmZe2af99d45,961292222,109672
0VE4kBnHJUgtMf0dy6DRmW,872074863,260696
5jQI2r1RdgtuT8S3iG8zFC,864705763,142443
3rWDp9tBPQR9z6U5YyRSK4,822480963,187449
4D7BCuvgdJlYvlX5WlN54t,816069626,321171
4y5bvROuBDPr5fuwXbIBZR,804883447,192303
1gcyHQpBQ1lfXGdhZmWrHP,793756525,229519
1MgV7FIyNxIG7WzMRJV5HC,782936285,396907
3as6Wz3mwbTnusWhZjTUNr,781932727,234562
1OYARuagDrpgNNQ4loO1Cs,776311060,160238
4q5YezDOIPcoLr8R81x9qy,763143064,372405
0Jlcvv8IykzHaSmj49uNW8,738178807,249158
1ZY1PqizIl78geGM4xWlEA,721079642,131314
273dCMFseLcVsoSWx59IoE,714507469,192799
3qoftcUZaUOncvIYjFSPdE,689342153,159184
1fzAuUVbzlhZ1lJAx9PtY6,647688043,415528
1dosSsKwYF7hoQA2kuu6wI,619017544,5739116
2x0WlnmfG39ZuDmstl9xfX,604082227,121946
3eX0NZfLtGzoLUxPNvRfqm,586305640,164309
2NmsngXHeC1GQ9wWrzhOMf,584747521,216686
6IG3sQ8s9nfk6TUlVzRhbN,562223671,128356
4svZDCRz4cJoneBpjpx8DJ,557905521,102375
22bPsP2jCgbLUvh82U0Z3M,556744882,205794
0ZNU020wNYvgW84iljPkPP,551482657,189884
1GwMQaZz6Au3QLDbjbMdme,546883834,254486
7kt9e9LFSpN1zQtYEl19o1,545154879,205558
214nt20w5wOxJnY462klLw,531332056,207377
3pHkh7d0lzM2AldUtz2x37,527978446,166320
0W0iAC1VGlB82PI6elxFYf,512039800,367435
6oVxXO5oQ4pTpO8RSnkzvv,509025807,416070
1wtOxkiel43cVs0Yux5Q4h,508052737,92075
1xwAWUI6Dj0WGC3KiUPN0O,498694595,81849
6VsvKPJ4xjVNKpI8VVZ3SV,498154789,177995
2F3N9tdombb64aW6VtZOdo,490894527,216067
1SymEzIT3H8UZfibCs3TYi,489367242,132371
6AtZLIzUINvExIUy4QhdjP,485824377,105890
7lxADouiWFkwR7ZV2GKUcH,479488358,207787
3sW3oSbzsfecv9XoUdGs7h,479221823,241952
3zwMVvkBe2qIKDObWgXw4N,471142790,211922
17yraMKqmZIKAv3iaGcoLX,465301746,88312
5YqltLsjdqFtvqE7Nrysvs,461565440,123601
2CYVETnhM9aytqrazYYwrK,455952421,97336
2P5gfMtCcKP0CkmgqFMyPg,450747440,83999
2Eeur20xVqfUoM3Q7EFPFt,445199368,86792
7FmYn9e7KHMXcxqGSj9LjH,443714981,98158
7qGr3rjRhndRIpFUA5f2HJ,443490918,111041
5kI4eCXXzyuIUXjQra0Cxi,441687799,79244
77sMIMlNaSURUAXq5coCxE,438619791,166430
12M5uqx0ZuwkpLp5rJim1a,429983069,120770
0CD7DzeCsuPJygddqlUVYa,421331255,185306
