TRACK_ID,TOTAL_STREAM,DAILY_STREAM
1BxfuPKGuaTgP7aM0Bbdwr,3161071108,1006360
1p80LdxRV74UKvL8gnD7ky,2277173969,924448
55n9yjI6qqXh5F2mYvUc2y,2028504522,690806
0V3wPSX9ygBnCm8psDIegu,1935367494,447294
1dGr1c8CrMLDpV6mPbImSI,1926645410,697786
4R2kfaDFhslZEMJqAFNpdd,1848995383,850352
5xTtaWoae3wi06K5WfVUUH,1770922245,588438
3hUxzQpSfdDqwM3ZTFQY0K,1678052459,735556
4lIxdJw6W3Fg4vUIYCB0S5,1582084259,856741
1R0a2iXumgCiFb7HEZ7gUE,1518216826,524904
1P17dC1amhFzptugyAO7Il,1388713042,273637
6NFyWDv5CjfwuzoCkw47Xf,1257788935,425718
5enxwA8aAbwZbf5qCHORXi,1126899432,515154
59HjlYCeBsxdI0fcm3zglw,1126704418,309179
6YvqWjhGD8mB5QXcbcUKtx,1105618882,494361
6RRNNciQGZEXnqk8SQ9yv5,1104267507,167909
2OzhQlSqBEmt7hmkYxfT6m,1071406078,655487
0kN3oXYWWAk1uC0y2WoyOE,1068096333,321132
2o2IVjuqRkR9hJxtPjtAP0,1046617525,428873
2gVhfX2Gy1T9kDuS9azrF7,1046592457,278642
4pvb0WLRcMtbPGmtejJJ6y,1019039804,504252
1qrpoAMXodY6895hGKoUpA,1011456042,484898
7KokYm8cMIXCsGVmUvKtqf,980558933,245136
5lg33MHs1BoUtJVClw8ZpI,976026792,289265
3RauEVgRgj1IuWdJ9fDs70,973004155,200060
2yLa0QULdQr0qAIvVwN6B5,971954882,306611
27exgla7YBw9DUNNcTIpjy,971700766,341772
2Rk4JlNc2TPmZe2af99d45,960808489,117900
0VE4kBnHJUgtMf0dy6DRmW,870875664,318792
5jQI2r1RdgtuT8S3iG8zFC,864063631,171657
3rWDp9tBPQR9z6U5YyRSK4,821665691,208242
4D7BCuvgdJlYvlX5WlN54t,814647899,395950
4y5bvROuBDPr5fuwXbIBZR,804060966,204717
1gcyHQpBQ1lfXGdhZmWrHP,792719593,302871
1MgV7FIyNxIG7WzMRJV5HC,781154608,497927
3as6Wz3mwbTnusWhZjTUNr,780932731,256187
1OYARuagDrpgNNQ4loO1Cs,775615948,173986
4q5YezDOIPcoLr8R81x9qy,761382955,479468
0Jlcvv8IykzHaSmj49uNW8,737007086,328719
1ZY1PqizIl78geGM4xWlEA,720509601,145117
273dCMFseLcVsoSWx59IoE,713703006,204249
3qoftcUZaUOncvIYjFSPdE,688663424,176861
1fzAuUVbzlhZ1lJAx9PtY6,645906394,467689
2x0WlnmfG39ZuDmstl9xfX,603541656,142589
1dosSsKwYF7hoQA2kuu6wI,593564236,6877713
3eX0NZfLtGzoLUxPNvRfqm,585529525,212354
2NmsngXHeC1GQ9wWrzhOMf,583808289,262360
6IG3sQ8s9nfk6TUlVzRhbN,561645702,151071
4svZDCRz4cJoneBpjpx8DJ,557438742,123830
22bPsP2jCgbLUvh82U0Z3M,555848307,233050
0ZNU020wNYvgW84iljPkPP,550671741,212888
1GwMQaZz6Au3QLDbjbMdme,545749503,303540
7kt9e9LFSpN1zQtYEl19o1,544224339,261562
214nt20w5wOxJnY462klLw,530380027,240416
3pHkh7d0lzM2AldUtz2x37,527270287,187567
0W0iAC1VGlB82PI6elxFYf,510374466,438557
1wtOxkiel43cVs0Yux5Q4h,507653170,108548
6oVxXO5oQ4pTpO8RSnkzvv,507136224,522683
1xwAWUI6Dj0WGC3KiUPN0O,498319007,100454
6VsvKPJ4xjVNKpI8VVZ3SV,497379079,217072
2F3N9tdombb64aW6VtZOdo,489949880,250577
1SymEzIT3H8UZfibCs3TYi,488774112,151321
6AtZLIzUINvExIUy4QhdjP,485362668,113379
7lxADouiWFkwR7ZV2GKUcH,478606618,236065
3sW3oSbzsfecv9XoUdGs7h,478169830,284332
3zwMVvkBe2qIKDObWgXw4N,470228830,255343
17yraMKqmZIKAv3iaGcoLX,464913425,105564
5YqltLsjdqFtvqE7Nrysvs,461101348,112242
2CYVETnhM9aytqrazYYwrK,455526648,113931
2P5gfMtCcKP0CkmgqFMyPg,450409119,86672
2Eeur20xVqfUoM3Q7EFPFt,444808620,106869
7FmYn9e7KHMXcxqGSj9LjH,443264427,124038
7qGr3rjRhndRIpFUA5f2HJ,442995459,130474
5kI4eCXXzyuIUXjQra0Cxi,441334018,97989
77sMIMlNaSURUAXq5coCxE,437965078,168025
12M5uqx0ZuwkpLp5rJim1a,429460109,137191
0CD7DzeCsuPJygddqlUVYa,420533137,204214
1LLXZFeAHK9R4xUramtUKw,418330858,118973
6lCvK2AR2uOKkVFCVlAzzm,417399634,165764
4OAuvHryIVv4kMDNSLuPt6,415592142,226840
5QUIK7ZtziW8kGWo8RqopF,413298591,144899
36t6frENUtCYKuZus6aYDO,405052295,203424
43rA71bccXFGD4C8GOpIlN,402103925,93961
3Vevii7qKqrmW8CcyzBHDl,396159451,243807
3yII7UwgLF6K5zW3xad3MP,394468334,113814
6KJqZcs9XDgVck7Lg9QOTC,392402388,110918
3Vpk1hfMAQme8VJ0SNRSkd,392033871,254082
2XXwLdtuAcE0HSCu61ijAb,378132120,253247
0A1JLUlkZkp2EFrosoNQi0,375852517,189944
2VuqMjgoKaOHNM8HpxtXKx,362865977,122405
3CWq0pAKKTWb0K4yiglDc4,361457950,200047
7Mts0OfPorF4iwOomvfqn1,360964646,373172
3nsfB1vus2qaloUdcBZvDu,359152660,171036
2dgFqt3w9xIQRjhPtwNk3D,358739428,98515
67osB3wmJVTFzKhWqPb1Hm,358035668,2982812
5OndtwLGA9O6XHFcGm2H7r,356139686,59419
7HuBDWi18s4aJM8UFnNheH,355003225,132307
0wavGRldH0AWyu2zvTz8zb,353805975,115232
0heeNYlwOGuUSe7TgUD27B,353251556,73773
5og4Qzt92jJzVDkOtSEilb,352398139,164976
4WBEj8TeGtRPNJdOmT3WJW,349869211,176566
4txojlesMFQZGWxwz2EeqB,349263899,130040
3Dby3p1m6IOZn2gIIqECgK,349179077,96858
5hQSXkFgbxjZo9uCwd11so,346527545,241530
0108kcWLnn2HlH2kedi1gn,340675270,235840
6uwfVkaOM1mcMkFmSn35ix,338640298,86306
2YWtcWi3a83pdEg3Gif4Pd,336528136,72886
5kHMfzgLZP95O9NBy0ku4v,330769799,84712
6sQckd3Z8NPxVVKUnavY1F,329539384,151284
7I7JbDv63ZJJsSi24DyJrz,327482327,117623
6RSG1dKPV5gEvILwJb4QtS,327457949,333636
3i9UVldZOE0aD0JnyfAZZ0,325467095,52768
0qAIiGFKLdV1xpNlEhjpq8,319203397,67207
2v1ivOOsgn64g5OywuH55L,315207172,193336
3NMrVbIVWT3fPXBj0rNDKG,311609597,149061
3ZVFcD8Wlw9T9klGqmJf9F,307468599,127704
7gdwoOmi258QJq0hmQ4hto,305604362,75968
5uICWmZTLkpEVbK22PBP6e,301613521,134056
01K4zKU104LyJ8gMb7227B,287169217,105075
6Wlq9rqkxrqj5Kls4Kw14H,287094047,145444
4V9NuhKQcUFt4cgbynHV79,286989837,62063
6qnM0XXPZOINWA778uNqQ9,285008571,87450
79uDOz0zuuWS7HWxzMmTa2,284547680,188751
60hGQrn24APqEFSLObLeDc,278242580,62649
43Ykum9T72UOPhBN31grpN,276811255,95471
4zmKGsrXjLmljb5fTaBTot,276164404,139499
07NxDD1iKCHbAldceD7QLP,274883315,56730
4CkgMiMqZ5JzW9iYXSTMTL,273853459,93336
3xYJScVfxByb61dYHTwiby,270917938,107904
3CCRVu4F91Qp2mnGjmWBrf,270265395,125863
00vJzaoxM3Eja1doBUhX0P,268000229,30742
3z6XUommYDWPHeFhmhhT6j,266401199,142553
2QDyYdZyhlP2fp79KZX8Bi,265070125,70418
7G0gBu6nLdhFDPRLc0HdDG,264609047,95823
0hhzNPE68LWLfgZwdpxVdR,261698377,200118
7MbT4I8qGntX4fMdqMQgke,261310296,78318
5rcHBt2aNcGFWW0jaAUe1L,259727468,50118
7F5oktn5YOsR9eR5YsFtqb,259447490,101103
1dhMTsEZz6ZEquGvmzVoHn,257605606,166069
7eGeUVeCEvEQrivmjl9Qn3,257304657,60224
4mKye6Z1kXuKolzMkJoKFA,253093061,825961
0z9UVN8VBHJ9HdfYsOuuNf,252869451,35799
5VYWxXUpxuxEmCqMLDqICo,250972212,101247
