TRACK_ID,TOTAL_STREAM,DAILY_STREAM
1BxfuPKGuaTgP7aM0Bbdwr,3174734281,1160137
1p80LdxRV74UKvL8gnD7ky,2289377361,976520
55n9yjI6qqXh5F2mYvUc2y,2037243162,728214
0V3wPSX9ygBnCm8psDIegu,1941350009,483047
1dGr1c8CrMLDpV6mPbImSI,1935835797,736166
4R2kfaDFhslZEMJqAFNpdd,1859976089,897771
5xTtaWoae3wi06K5WfVUUH,1778900814,651923
3hUxzQpSfdDqwM3ZTFQY0K,1687524755,742663
4lIxdJw6W3Fg4vUIYCB0S5,1593627563,1020111
1R0a2iXumgCiFb7HEZ7gUE,1524990709,561341
1P17dC1amhFzptugyAO7Il,1392476547,308407
6NFyWDv5CjfwuzoCkw47Xf,1263157799,451467
5enxwA8aAbwZbf5qCHORXi,1133285625,534099
59HjlYCeBsxdI0fcm3zglw,1130666113,340878
6YvqWjhGD8mB5QXcbcUKtx,1112386422,577192
6RRNNciQGZEXnqk8SQ9yv5,1106648045,195286
2OzhQlSqBEmt7hmkYxfT6m,1079942959,704515
0kN3oXYWWAk1uC0y2WoyOE,1072518905,386852
2o2IVjuqRkR9hJxtPjtAP0,1052287749,452878
2gVhfX2Gy1T9kDuS9azrF7,1050094214,277619
4pvb0WLRcMtbPGmtejJJ6y,1025599360,532480
1qrpoAMXodY6895hGKoUpA,1018275539,539357
7KokYm8cMIXCsGVmUvKtqf,983786298,277033
5lg33MHs1BoUtJVClw8ZpI,979785188,310051
27exgla7YBw9DUNNcTIpjy,976214914,385021
2yLa0QULdQr0qAIvVwN6B5,976011990,341244
3RauEVgRgj1IuWdJ9fDs70,975794739,246509
2Rk4JlNc2TPmZe2af99d45,962364701,119408
0VE4kBnHJUgtMf0dy6DRmW,874870673,323514
5jQI2r1RdgtuT8S3iG8zFC,866255970,186847
3rWDp9tBPQR9z6U5YyRSK4,824413804,241519
4D7BCuvgdJlYvlX5WlN54t,819335878,394252
4y5bvROuBDPr5fuwXbIBZR,806803691,222295
1gcyHQpBQ1lfXGdhZmWrHP,796220655,290433
1MgV7FIyNxIG7WzMRJV5HC,787155716,474368
3as6Wz3mwbTnusWhZjTUNr,784510095,279840
1OYARuagDrpgNNQ4loO1Cs,777926673,182143
4q5YezDOIPcoLr8R81x9qy,767125778,482444
0Jlcvv8IykzHaSmj49uNW8,740830544,307640
1ZY1PqizIl78geGM4xWlEA,722512553,167631
