TRACK_ID,TOTAL_STREAM,DAILY_STREAM
1BxfuPKGuaTgP7aM0Bbdwr,3108069574,1167183
1p80LdxRV74UKvL8gnD7ky,2227456194,1036253
55n9yjI6qqXh5F2mYvUc2y,1993138566,764834
0V3wPSX9ygBnCm8psDIegu,1913185160,455357
1dGr1c8CrMLDpV6mPbImSI,1889450424,821759
4R2kfaDFhslZEMJqAFNpdd,1800502153,1084626
5xTtaWoae3wi06K5WfVUUH,1738754687,662996
3hUxzQpSfdDqwM3ZTFQY0K,1637590345,919903
4lIxdJw6W3Fg4vUIYCB0S5,1539662191,853021
1R0a2iXumgCiFb7HEZ7gUE,1490565573,573960
1P17dC1amhFzptugyAO7Il,1372859666,319818
6NFyWDv5CjfwuzoCkw47Xf,1235917479,450016
59HjlYCeBsxdI0fcm3zglw,1111022781,283412
5enxwA8aAbwZbf5qCHORXi,1102700795,494418
6RRNNciQGZEXnqk8SQ9yv5,1094788012,204348
6YvqWjhGD8mB5QXcbcUKtx,1079534559,545738
1D4PL9B8gOg78jiHg3FvBb,1051000696,362490
2OzhQlSqBEmt7hmkYxfT6m,1040249592,642403
2gVhfX2Gy1T9kDuS9azrF7,1032022103,308119
2o2IVjuqRkR9hJxtPjtAP0,1023064854,501676
4pvb0WLRcMtbPGmtejJJ6y,992301246,572520
1qrpoAMXodY6895hGKoUpA,986161001,549111
7KokYm8cMIXCsGVmUvKtqf,967099136,290790
3RauEVgRgj1IuWdJ9fDs70,962394617,217103
5lg33MHs1BoUtJVClw8ZpI,962231692,273701
2yLa0QULdQr0qAIvVwN6B5,955466741,330596
2Rk4JlNc2TPmZe2af99d45,954407266,132256
27exgla7YBw9DUNNcTIpjy,953170208,448241
5jQI2r1RdgtuT8S3iG8zFC,854723509,207784
0VE4kBnHJUgtMf0dy6DRmW,853091648,451539
3rWDp9tBPQR9z6U5YyRSK4,810877588,238381
4D7BCuvgdJlYvlX5WlN54t,794667192,520766
4y5bvROuBDPr5fuwXbIBZR,793176951,233850
1gcyHQpBQ1lfXGdhZmWrHP,778863736,286674
1GEBsLDvJGw7kviySRI6GX,767164815,274192
7AEAGTc8cReDqcbPoY9gwo,766309115,207296
1MgV7FIyNxIG7WzMRJV5HC,757107803,528214
4q5YezDOIPcoLr8R81x9qy,734678893,762856
0Jlcvv8IykzHaSmj49uNW8,719860624,431341
1ZY1PqizIl78geGM4xWlEA,712784455,168595
273dCMFseLcVsoSWx59IoE,702601644,237948
3qoftcUZaUOncvIYjFSPdE,678116156,242712
1fzAuUVbzlhZ1lJAx9PtY6,622283099,520027
2x0WlnmfG39ZuDmstl9xfX,596591364,159736
3eX0NZfLtGzoLUxPNvRfqm,573093955,380971
2NmsngXHeC1GQ9wWrzhOMf,571314518,280336
6IG3sQ8s9nfk6TUlVzRhbN,554012872,168906
4svZDCRz4cJoneBpjpx8DJ,550329751,149380
22bPsP2jCgbLUvh82U0Z3M,543874065,272155
0ZNU020wNYvgW84iljPkPP,539061336,269685
7kt9e9LFSpN1zQtYEl19o1,531553299,274515
1GwMQaZz6Au3QLDbjbMdme,531241514,317101
3pHkh7d0lzM2AldUtz2x37,517720895,192752
214nt20w5wOxJnY462klLw,516312997,376354
1wtOxkiel43cVs0Yux5Q4h,501904129,121073
1xwAWUI6Dj0WGC3KiUPN0O,492905829,111371
0W0iAC1VGlB82PI6elxFYf,491714063,360795
6VsvKPJ4xjVNKpI8VVZ3SV,485217734,261547
1SymEzIT3H8UZfibCs3TYi,481432669,166833
6AtZLIzUINvExIUy4QhdjP,479323181,126357
2F3N9tdombb64aW6VtZOdo,476523671,359092
6oVxXO5oQ4pTpO8RSnkzvv,474243862,815084
5l6GqSxplqnZbLg0LTPQeG,469629786,166255
3sW3oSbzsfecv9XoUdGs7h,464398504,288809
17yraMKqmZIKAv3iaGcoLX,459550401,111509
3zwMVvkBe2qIKDObWgXw4N,457252038,264216
5YqltLsjdqFtvqE7Nrysvs,454933353,139578
2CYVETnhM9aytqrazYYwrK,449802447,117534
2P5gfMtCcKP0CkmgqFMyPg,445524575,108755
2Eeur20xVqfUoM3Q7EFPFt,439058495,136398
7FmYn9e7KHMXcxqGSj9LjH,436384354,184858
5kI4eCXXzyuIUXjQra0Cxi,436139003,119295
7qGr3rjRhndRIpFUA5f2HJ,435742293,151476
77sMIMlNaSURUAXq5coCxE,429998512,173939
12M5uqx0ZuwkpLp5rJim1a,422062059,160469
1LLXZFeAHK9R4xUramtUKw,412002862,134526
0CD7DzeCsuPJygddqlUVYa,410870791,193352
6lCvK2AR2uOKkVFCVlAzzm,409313651,162944
5QUIK7ZtziW8kGWo8RqopF,406281005,142639
4OAuvHryIVv4kMDNSLuPt6,403935268,281171
36t6frENUtCYKuZus6aYDO,395896412,198761
43rA71bccXFGD4C8GOpIlN,395255954,129605
3yII7UwgLF6K5zW3xad3MP,388620441,120025
6KJqZcs9XDgVck7Lg9QOTC,386455681,139632
3Vevii7qKqrmW8CcyzBHDl,386233610,226362
3Vpk1hfMAQme8VJ0SNRSkd,378889189,235868
0A1JLUlkZkp2EFrosoNQi0,366857377,186128
2XXwLdtuAcE0HSCu61ijAb,366429690,384561
2VuqMjgoKaOHNM8HpxtXKx,356840177,115160
2dgFqt3w9xIQRjhPtwNk3D,353266740,118454
5OndtwLGA9O6XHFcGm2H7r,352717793,79668
3CWq0pAKKTWb0K4yiglDc4,352308592,200423
3nsfB1vus2qaloUdcBZvDu,350122229,198409
0heeNYlwOGuUSe7TgUD27B,349148023,95481
7HuBDWi18s4aJM8UFnNheH,348154316,181021
0wavGRldH0AWyu2zvTz8zb,347401949,146946
5og4Qzt92jJzVDkOtSEilb,345247760,163795
3Dby3p1m6IOZn2gIIqECgK,344275303,101011
4txojlesMFQZGWxwz2EeqB,343258367,124341
7Mts0OfPorF4iwOomvfqn1,342440193,416974
4WBEj8TeGtRPNJdOmT3WJW,340549922,292691
6uwfVkaOM1mcMkFmSn35ix,333937536,94215
5hQSXkFgbxjZo9uCwd11so,333569680,296084
2YWtcWi3a83pdEg3Gif4Pd,332638824,84905
0108kcWLnn2HlH2kedi1gn,330023060,173646
5kHMfzgLZP95O9NBy0ku4v,326623746,85493
6sQckd3Z8NPxVVKUnavY1F,323619692,99193
3i9UVldZOE0aD0JnyfAZZ0,322696360,57954
7I7JbDv63ZJJsSi24DyJrz,321504898,149331
0qAIiGFKLdV1xpNlEhjpq8,315638580,75024
6RSG1dKPV5gEvILwJb4QtS,312266429,328258
2v1ivOOsgn64g5OywuH55L,307198040,175449
3NMrVbIVWT3fPXBj0rNDKG,305047392,157107
4NAmRvqSITAAzKWnC8yRq3,301968170,63080
3ZVFcD8Wlw9T9klGqmJf9F,301511527,132385
5uICWmZTLkpEVbK22PBP6e,294750899,139959
4V9NuhKQcUFt4cgbynHV79,283707250,69502
01K4zKU104LyJ8gMb7227B,281941728,110765
6qnM0XXPZOINWA778uNqQ9,280143354,103528
6Wlq9rqkxrqj5Kls4Kw14H,279615122,135259
79uDOz0zuuWS7HWxzMmTa2,278254101,123117
4wFUdSCer8bdQsrp1M90sa,274158789,121815
43Ykum9T72UOPhBN31grpN,271871882,99447
07NxDD1iKCHbAldceD7QLP,271831431,67362
4zmKGsrXjLmljb5fTaBTot,269385014,141401
4CkgMiMqZ5JzW9iYXSTMTL,269197985,93995
00vJzaoxM3Eja1doBUhX0P,266417667,33347
3xYJScVfxByb61dYHTwiby,265633640,116517
3CCRVu4F91Qp2mnGjmWBrf,264701951,127792
2QDyYdZyhlP2fp79KZX8Bi,261412720,86482
7G0gBu6nLdhFDPRLc0HdDG,259830196,103302
3z6XUommYDWPHeFhmhhT6j,259390684,140850
7MbT4I8qGntX4fMdqMQgke,257251631,98124
5rcHBt2aNcGFWW0jaAUe1L,257128427,53583
7F5oktn5YOsR9eR5YsFtqb,254950062,96132
7eGeUVeCEvEQrivmjl9Qn3,254187040,65671
0z9UVN8VBHJ9HdfYsOuuNf,251184446,32430
1dhMTsEZz6ZEquGvmzVoHn,250271905,163835
0hhzNPE68LWLfgZwdpxVdR,249788386,276641
5VYWxXUpxuxEmCqMLDqICo,245917468,114874
6FmJKLpyCt42nP2IOVEVc2,245102881,39873
1nuk1yTZO3zR8XB8Ofk9q3,243243697,63947
52OkpDsU6MmPx1AwGOb6Ap,241283299,107915
4mKye6Z1kXuKolzMkJoKFA,239090461,29024
0dAb8TY433dl3ZfXYCLE19,238515681,50742
71CBDRKmF2VeRKYMG1DFBh,236282877,103043
18WFFUIsewmA8g31KAeo3e,235306667,190485
5PxFv9yJEg9dxvbZggykro,234097463,83211
6MWoRt97mnSTXZhu3ggi9C,231779651,86995
55Vf4bimc1Rtfg0PAQRAo2,230860393,84794
0PWgAyoxsjwGRuFSO0fyya,230495874,103383
5tWxKWq1DSP1s9WQ5PWuqu,229660922,73968
3fO566xJgwxIa3qGCGBvIC,227830233,151090
1kcwpPDQnqEqmezzXdJTCP,225514232,163989
08fa9LFcFBTcilB3iq2e2A,224135143,77253
1OcSfkeCg9hRC2sFKB4IMJ,221319766,471634
2awNGIJHodfLZSClB3PYhz,221309855,75525
66tOfHVH3aUrscg8vExRV4,217645118,86195
6pYNq0ZwpPVazKzsqpf0G8,217548533,69530
6N1K5OVVCopBjGViHs2IvP,217239716,146945
6xsEAm6w9oMQYYg3jkEkMT,216492425,57785
06WgOCf0LV2h4keYXDRnuh,210444278,36094
7qEUFOVcxRI19tbT68JcYK,210417792,127345
50yNTF0Od55qnHLxYsA5Pw,209075143,91228
5M787RexsAiVYjQusM98CV,205567416,87679
4hqJ4bSlYJOXb6Z4SRmzxs,203856505,86648
5h2sBwpUSAndjObfU3ti2r,202781120,39725
0eFQWVz0qIxDOvhLpZ40P7,199536472,80316
5Bedn0svl0ZD7RGmJkmKKw,195431637,146145
62E2nR0od0M5HYxuYLaDz7,192158366,119729
1SztNGCwEHJEVFx90E5g7D,191503661,54014
4dYUOfmWna6DFccnz732n8,187727224,37883
4OmFmE0fzcMG6g0Y8p4eSD,187066441,74585
1dosSsKwYF7hoQA2kuu6wI,185535134,12535279
3MytWN8L7shNYzGl4tAKRp,175515704,68567
0NwGC0v03ysCYINtg6ns58,173481222,44269
4WUepByoeqcedHoYhSNHRt,173407428,70714
2h3MDMf8sd9s4XIzpTBIjX,172449172,79770
4AYtqFyFbX0Xkc2wtcygTr,171833766,49068
73W5aXorr5vxrySFcoZqIN,171090679,112603
10GRRCR5fctuOF4GFmATJI,166611383,68769
1MaqkdFNIKPdpQGDzme5ss,165238252,65634
3wmN11qXGL0HyPojvEE1D9,163684201,29059
2fF3QzbGCrtrDXIdWcg1mv,163305938,21013
1UlhrRvYzbHEyugEDspXUB,162392972,79665
0lKUBmEyQfzsQHozyeXzES,162302959,99117
6RvRzl1YJTDnUvdOtV21IK,162024839,26305
4IQkfUsrwXol38VV3U7t7T,161999084,41460
7DQmwd7zye9xvzMQJnD8S8,159801972,41490
0v4z1tuZvn6LGknom9Qx7d,157992555,56739
1XLc4irbX7oQSneh6gWv3O,157732683,25489
3hlGuz3loYoLfI3bpwieWq,157481734,98990
1SmiQ65iSAbPto6gPFlBYm,156918978,33840
2KrOAg6FftbjgSKdd2a4rS,155239459,27957
6lzc0Al0zfZOIFsFvBS1ki,154626874,52822
0y6kdSRCVQhSsHSpWvTUm7,153238962,67482
3K2es3gElMRJ3qvmPW442g,151826953,23503
3zMDGj4D8ogaYgAIZPeU7S,151572042,112011
7C0w28EsX0Um2FrZs9gso2,151502674,46035
6M9ppdfFjR1AbpUl3Y8DcV,150905526,47003
0T2kNwYw4Z7rhziNRNsjfO,150796768,38592
6a8aUhYbaQBUI8PcJ5ZmQ6,150229090,47560
05GsNucq8Bngd9fnd4fRa0,148378321,90737
4pNApnaUWAL2J4KO2eqokq,148165086,59093
2k0ZEeAqzvYMcx9Qt5aClQ,147792225,77744
1rmEsOezwf2lmIZTMAO5Ag,146990909,105194
2913xXOVAIDAqxzV2g4VcU,144775356,102052
3jBMHD19RZdAqG9iFQh7xc,143275088,19364
0TyGh27YQ5LknmiDhCzJiT,142852204,121754
1zU8j1x3yi9xalMF96pzKp,142819259,41341
1msEuwSBneBKpVCZQcFTsU,141712025,35089
5YL553x8sHderRBDlm3NM3,141153258,93223
7oZONwFiFIErZcXAtTu7FY,141063690,60021
1kdWw77ZpYOkhxeuhzU1j6,140881057,53540
43sE2O3skbGBpT2tO6fzv9,140746994,43592
2G679wnKfyhUOeNx910OXg,140471947,25305
5xXqyjLicvEpch72qEryFT,138788727,41987
3S7HNKPakdwNEBFIVTL6dZ,138478129,49900
6dTA6y0C2ReQklntzZl8l3,138106868,47060
5vyxXfD5gLlyPxGZMEjtmd,137227681,43370
2slqvGLwzZZYsT4K4Y1GBC,137120616,14900
4EUQXLipplO2v9mVaqQtjc,135019590,28091
4EF6IyONolQy0bIQXm2EmX,133317451,67204
30Y4CV7A6YqtQtTTo7Ue4j,133135190,35368
6qAcApH8obo8eqatCKUHd9,130158102,37898
67osB3wmJVTFzKhWqPb1Hm,129720678,8007210
4CHpVfAhuxNJ3ibExe6kxO,129402907,18732
3FxJDucHWdw6caWTKO5b23,128745260,68229
4s8BIKx4Zh6ryAEz8RTlaU,128423856,46288
0H2UD0LfSCiRr59YMGlCuS,128075819,18797
2nqio0SfWg6gh2eCtfuMa5,127580960,33474
73qMN9bXy7MSPwwGfH3wQr,127441471,54768
7ogK4lJDVDMU6A6vYR5rvD,126033086,55007
59KOoHFcw5XfICnO57holu,124212641,75293
4RMfSYDFkcz0bKoK8fHDgR,121492624,26044
1HCdems7PQZRj42QDWLA0A,120826996,43473
1Zai5UJ2di3qEuR2HeT2s8,120036555,62310
40PXEOFLJc7UIpLMrhSfW1,119805687,18980
4tMzIAFTFdqGBQLdfbPces,118507356,45155
2r9CbjYgFhtAmcFv1cSquB,118281162,46948
3oKMl2tJv4fdidkXUYMI5x,117233876,22872
3oGVx9RBmiYGv5ZCecWLkx,116907427,46031
4e3ZNTAV6PCrdYMUrUlMpQ,116160269,33936
6CB7DczrX9ZJB9Wkjegmaq,114797608,23620
0g4fMVo4JjwnIpTfFfLdxS,114060382,55683
550erGcdD9n6PnwxrvYqZT,114044737,32444
6HRsJu8vcnzYDN4t0570FY,113575456,52105
733OhaXQIHY7BKtY3vnSkn,113462353,58835
4ewAfHYpDTzpW1GKO44CVP,113120295,22177
7J4b3LVCIGO4CMBDFLPoP6,112250081,37975
1A2vZKJZovt4828jwLgiB3,111817127,5676999
1ULabO0PEsdJekqVH6G10G,111196111,47563
