TRACK_ID,TOTAL_STREAM,DAILY_STREAM
1BxfuPKGuaTgP7aM0Bbdwr,3099796793,1438991.0
1p80LdxRV74UKvL8gnD7ky,2220578402,979037.0
55n9yjI6qqXh5F2mYvUc2y,1987381120,763615.0
0V3wPSX9ygBnCm8psDIegu,1909945316,477702.0
1dGr1c8CrMLDpV6mPbImSI,1883776578,874350.0
4R2kfaDFhslZEMJqAFNpdd,1792727448,1326847.0
5xTtaWoae3wi06K5WfVUUH,1734031763,765676.0
3hUxzQpSfdDqwM3ZTFQY0K,1630738734,1007948.0
4lIxdJw6W3Fg4vUIYCB0S5,1533680164,863309.0
1R0a2iXumgCiFb7HEZ7gUE,1486380584,636278.0
1P17dC1amhFzptugyAO7Il,1370531946,323594.0
6NFyWDv5CjfwuzoCkw47Xf,1232679079,445476.0
59HjlYCeBsxdI0fcm3zglw,1108951984,293164.0
5enxwA8aAbwZbf5qCHORXi,1099300510,468553.0
6RRNNciQGZEXnqk8SQ9yv5,1093323215,205845.0
6YvqWjhGD8mB5QXcbcUKtx,1075781643,539174.0
1D4PL9B8gOg78jiHg3FvBb,1048472219,355858.0
2OzhQlSqBEmt7hmkYxfT6m,1035601862,694406.0
2gVhfX2Gy1T9kDuS9azrF7,1029832419,330355.0
2o2IVjuqRkR9hJxtPjtAP0,1019566466,493049.0
4pvb0WLRcMtbPGmtejJJ6y,988105876,623230.0
1qrpoAMXodY6895hGKoUpA,982259355,576232.0
7KokYm8cMIXCsGVmUvKtqf,965102364,333793.0
3RauEVgRgj1IuWdJ9fDs70,960784849,235316.0
5lg33MHs1BoUtJVClw8ZpI,960327078,284071.0
2Rk4JlNc2TPmZe2af99d45,953432309,131835.0
2yLa0QULdQr0qAIvVwN6B5,952965914,385022.0
27exgla7YBw9DUNNcTIpjy,950108714,433059.0
5jQI2r1RdgtuT8S3iG8zFC,853254672,220174.0
0VE4kBnHJUgtMf0dy6DRmW,849505034,454388.0
3rWDp9tBPQR9z6U5YyRSK4,809241549,252210.0
4y5bvROuBDPr5fuwXbIBZR,791526025,242672.0
4D7BCuvgdJlYvlX5WlN54t,791290680,431510.0
1gcyHQpBQ1lfXGdhZmWrHP,776940380,280416.0
1GEBsLDvJGw7kviySRI6GX,765222017,298406.0
7AEAGTc8cReDqcbPoY9gwo,764818481,209901.0
1MgV7FIyNxIG7WzMRJV5HC,753403054,547308.0
4q5YezDOIPcoLr8R81x9qy,729979818,523716.0
0Jlcvv8IykzHaSmj49uNW8,716697774,396246.0
1ZY1PqizIl78geGM4xWlEA,711571814,176835.0
273dCMFseLcVsoSWx59IoE,700966596,240860.0
3qoftcUZaUOncvIYjFSPdE,676500729,224650.0
1fzAuUVbzlhZ1lJAx9PtY6,618714501,517440.0
2x0WlnmfG39ZuDmstl9xfX,595415450,173180.0
3eX0NZfLtGzoLUxPNvRfqm,569571062,326391.0
2NmsngXHeC1GQ9wWrzhOMf,569351489,297144.0
6IG3sQ8s9nfk6TUlVzRhbN,552713123,237478.0
4svZDCRz4cJoneBpjpx8DJ,549213257,170709.0
22bPsP2jCgbLUvh82U0Z3M,541996777,277456.0
0ZNU020wNYvgW84iljPkPP,537276839,252004.0
7kt9e9LFSpN1zQtYEl19o1,529683740,280315.0
1GwMQaZz6Au3QLDbjbMdme,529003683,303762.0
3pHkh7d0lzM2AldUtz2x37,516307645,198763.0
214nt20w5wOxJnY462klLw,513760791,691769.0
1wtOxkiel43cVs0Yux5Q4h,501034767,135004.0
1xwAWUI6Dj0WGC3KiUPN0O,492098138,120822.0
0W0iAC1VGlB82PI6elxFYf,489186991,381100.0
6VsvKPJ4xjVNKpI8VVZ3SV,483341423,256038.0
1SymEzIT3H8UZfibCs3TYi,480280466,177642.0
6AtZLIzUINvExIUy4QhdjP,478485899,114279.0
2F3N9tdombb64aW6VtZOdo,473956589,295734.0
6oVxXO5oQ4pTpO8RSnkzvv,468566996,836480.0
5l6GqSxplqnZbLg0LTPQeG,468450526,182095.0
3sW3oSbzsfecv9XoUdGs7h,462451997,276488.0
17yraMKqmZIKAv3iaGcoLX,458765916,116790.0
3zwMVvkBe2qIKDObWgXw4N,455489432,265061.0
5YqltLsjdqFtvqE7Nrysvs,453997809,138976.0
2CYVETnhM9aytqrazYYwrK,448974991,116529.0
2P5gfMtCcKP0CkmgqFMyPg,444741525,120705.0
2Eeur20xVqfUoM3Q7EFPFt,438034780,177553.0
5kI4eCXXzyuIUXjQra0Cxi,435321395,120962.0
7FmYn9e7KHMXcxqGSj9LjH,435194235,150353.0
7qGr3rjRhndRIpFUA5f2HJ,434632553,155188.0
77sMIMlNaSURUAXq5coCxE,428799389,164856.0
12M5uqx0ZuwkpLp5rJim1a,420915565,151660.0
1LLXZFeAHK9R4xUramtUKw,411050764,137030.0
0CD7DzeCsuPJygddqlUVYa,409496325,222169.0
6lCvK2AR2uOKkVFCVlAzzm,408191862,163518.0
5QUIK7ZtziW8kGWo8RqopF,405173597,161516.0
4OAuvHryIVv4kMDNSLuPt6,401805898,266552.0
36t6frENUtCYKuZus6aYDO,394468498,214106.0
43rA71bccXFGD4C8GOpIlN,394366062,127097.0
3yII7UwgLF6K5zW3xad3MP,387778857,118514.0
6KJqZcs9XDgVck7Lg9QOTC,385479543,156733.0
3Vevii7qKqrmW8CcyzBHDl,384657487,248868.0
3Vpk1hfMAQme8VJ0SNRSkd,377464192,204406.0
0A1JLUlkZkp2EFrosoNQi0,365556725,198979.0
2XXwLdtuAcE0HSCu61ijAb,363074930,343175.0
2VuqMjgoKaOHNM8HpxtXKx,356013345,123293.0
2dgFqt3w9xIQRjhPtwNk3D,352299451,240856.0
5OndtwLGA9O6XHFcGm2H7r,352137989,82997.0
3CWq0pAKKTWb0K4yiglDc4,350932146,193044.0
3nsfB1vus2qaloUdcBZvDu,348700538,197518.0
0heeNYlwOGuUSe7TgUD27B,348460538,169104.0
0wavGRldH0AWyu2zvTz8zb,346390022,144415.0
7HuBDWi18s4aJM8UFnNheH,346378527,412319.0
5og4Qzt92jJzVDkOtSEilb,344022174,202564.0
3Dby3p1m6IOZn2gIIqECgK,343608062,96955.0
4txojlesMFQZGWxwz2EeqB,342371858,158281.0
7Mts0OfPorF4iwOomvfqn1,339140467,416922.0
4WBEj8TeGtRPNJdOmT3WJW,338831218,203183.0
6uwfVkaOM1mcMkFmSn35ix,333296638,91641.0
2YWtcWi3a83pdEg3Gif4Pd,331985858,93011.0
5hQSXkFgbxjZo9uCwd11so,331561679,313991.0
0108kcWLnn2HlH2kedi1gn,328907788,163138.0
5kHMfzgLZP95O9NBy0ku4v,326034824,84792.0
6sQckd3Z8NPxVVKUnavY1F,322964373,93186.0
3i9UVldZOE0aD0JnyfAZZ0,322277740,64876.0
7I7JbDv63ZJJsSi24DyJrz,320509631,113688.0
0qAIiGFKLdV1xpNlEhjpq8,315080950,86257.0
6RSG1dKPV5gEvILwJb4QtS,309887053,389737.0
2v1ivOOsgn64g5OywuH55L,305952284,202293.0
3NMrVbIVWT3fPXBj0rNDKG,303900735,186333.0
4NAmRvqSITAAzKWnC8yRq3,301516466,67773.0
3ZVFcD8Wlw9T9klGqmJf9F,300557892,150960.0
5uICWmZTLkpEVbK22PBP6e,293758900,285049.0
4V9NuhKQcUFt4cgbynHV79,283204282,68533.0
01K4zKU104LyJ8gMb7227B,281200414,106843.0
6qnM0XXPZOINWA778uNqQ9,279409361,103857.0
6Wlq9rqkxrqj5Kls4Kw14H,278715393,138373.0
79uDOz0zuuWS7HWxzMmTa2,277422886,114044.0
4wFUdSCer8bdQsrp1M90sa,272940304,108757.0
07NxDD1iKCHbAldceD7QLP,271325598,71743.0
43Ykum9T72UOPhBN31grpN,271204654,98156.0
4CkgMiMqZ5JzW9iYXSTMTL,268536673,92400.0
4zmKGsrXjLmljb5fTaBTot,268366439,150011.0
00vJzaoxM3Eja1doBUhX0P,266181508,34972.0
3xYJScVfxByb61dYHTwiby,264786464,234662.0
3CCRVu4F91Qp2mnGjmWBrf,263775260,170402.0
2QDyYdZyhlP2fp79KZX8Bi,260814905,90407.0
7G0gBu6nLdhFDPRLc0HdDG,259093392,103429.0
3z6XUommYDWPHeFhmhhT6j,258395690,146953.0
5rcHBt2aNcGFWW0jaAUe1L,256732483,59843.0
7MbT4I8qGntX4fMdqMQgke,256579064,104235.0
7F5oktn5YOsR9eR5YsFtqb,254289333,90925.0
7eGeUVeCEvEQrivmjl9Qn3,253730385,68539.0
0z9UVN8VBHJ9HdfYsOuuNf,250959891,35467.0
1dhMTsEZz6ZEquGvmzVoHn,249121071,208930.0
0hhzNPE68LWLfgZwdpxVdR,247908466,180671.0
5VYWxXUpxuxEmCqMLDqICo,244908214,534444.0
6FmJKLpyCt42nP2IOVEVc2,244802956,46058.0
1nuk1yTZO3zR8XB8Ofk9q3,242750861,74048.0
52OkpDsU6MmPx1AwGOb6Ap,240567252,108384.0
4mKye6Z1kXuKolzMkJoKFA,238902957,27807.0
0dAb8TY433dl3ZfXYCLE19,238137359,59844.0
71CBDRKmF2VeRKYMG1DFBh,235566825,120430.0
18WFFUIsewmA8g31KAeo3e,233972515,219268.0
5PxFv9yJEg9dxvbZggykro,233484438,90475.0
6MWoRt97mnSTXZhu3ggi9C,231182347,94241.0
55Vf4bimc1Rtfg0PAQRAo2,230298407,85816.0
0PWgAyoxsjwGRuFSO0fyya,229758632,105383.0
5tWxKWq1DSP1s9WQ5PWuqu,229083145,77070.0
3fO566xJgwxIa3qGCGBvIC,226682224,162202.0
1kcwpPDQnqEqmezzXdJTCP,224479734,183312.0
08fa9LFcFBTcilB3iq2e2A,223613506,79995.0
2awNGIJHodfLZSClB3PYhz,220814884,76230.0
1OcSfkeCg9hRC2sFKB4IMJ,218000632,374052.0
6pYNq0ZwpPVazKzsqpf0G8,217061490,71170.0
66tOfHVH3aUrscg8vExRV4,217056309,86032.0
6N1K5OVVCopBjGViHs2IvP,216229185,367291.0
6xsEAm6w9oMQYYg3jkEkMT,216081649,65538.0
06WgOCf0LV2h4keYXDRnuh,210199478,36314.0
7qEUFOVcxRI19tbT68JcYK,209555701,137630.0
50yNTF0Od55qnHLxYsA5Pw,208396618,106263.0
5M787RexsAiVYjQusM98CV,204940782,102570.0
4hqJ4bSlYJOXb6Z4SRmzxs,203259784,86400.0
5h2sBwpUSAndjObfU3ti2r,202499335,39797.0
0eFQWVz0qIxDOvhLpZ40P7,198990254,81253.0
5Bedn0svl0ZD7RGmJkmKKw,194433597,159877.0
62E2nR0od0M5HYxuYLaDz7,191317539,132307.0
1SztNGCwEHJEVFx90E5g7D,191124951,72547.0
4dYUOfmWna6DFccnz732n8,187431295,48918.0
4OmFmE0fzcMG6g0Y8p4eSD,186568630,72177.0
3MytWN8L7shNYzGl4tAKRp,175057737,73930.0
0NwGC0v03ysCYINtg6ns58,173169530,43945.0
4WUepByoeqcedHoYhSNHRt,172866174,73072.0
2h3MDMf8sd9s4XIzpTBIjX,171889306,89161.0
4AYtqFyFbX0Xkc2wtcygTr,171488745,48494.0
73W5aXorr5vxrySFcoZqIN,169514230,93338.0
10GRRCR5fctuOF4GFmATJI,166160557,71143.0
1MaqkdFNIKPdpQGDzme5ss,164581909,57578.0
3wmN11qXGL0HyPojvEE1D9,163469313,30923.0
2fF3QzbGCrtrDXIdWcg1mv,163153998,23457.0
6RvRzl1YJTDnUvdOtV21IK,161834766,30172.0
1UlhrRvYzbHEyugEDspXUB,161832499,87892.0
4IQkfUsrwXol38VV3U7t7T,161712740,42529.0
0lKUBmEyQfzsQHozyeXzES,161544414,114758.0
7DQmwd7zye9xvzMQJnD8S8,159494238,48249.0
0v4z1tuZvn6LGknom9Qx7d,157611597,66776.0
1XLc4irbX7oQSneh6gWv3O,157547129,27376.0
3hlGuz3loYoLfI3bpwieWq,156801805,105314.0
1SmiQ65iSAbPto6gPFlBYm,156680570,33744.0
2KrOAg6FftbjgSKdd2a4rS,155041741,29352.0
6lzc0Al0zfZOIFsFvBS1ki,154279210,48017.0
0y6kdSRCVQhSsHSpWvTUm7,152795243,65118.0
3K2es3gElMRJ3qvmPW442g,151656440,27689.0
7C0w28EsX0Um2FrZs9gso2,151172049,62232.0
3zMDGj4D8ogaYgAIZPeU7S,150794035,118445.0
6M9ppdfFjR1AbpUl3Y8DcV,150576380,61966.0
0T2kNwYw4Z7rhziNRNsjfO,150516470,40542.0
6a8aUhYbaQBUI8PcJ5ZmQ6,149920162,53597.0
05GsNucq8Bngd9fnd4fRa0,147783944,89482.0
4pNApnaUWAL2J4KO2eqokq,147750573,63758.0
2k0ZEeAqzvYMcx9Qt5aClQ,147151517,194485.0
1rmEsOezwf2lmIZTMAO5Ag,146273996,114236.0
2913xXOVAIDAqxzV2g4VcU,144147425,104247.0
3jBMHD19RZdAqG9iFQh7xc,143132386,21026.0
1zU8j1x3yi9xalMF96pzKp,142529164,42191.0
0TyGh27YQ5LknmiDhCzJiT,141962860,154798.0
1msEuwSBneBKpVCZQcFTsU,141463769,35035.0
7oZONwFiFIErZcXAtTu7FY,140649321,58260.0
5YL553x8sHderRBDlm3NM3,140531502,94213.0
1kdWw77ZpYOkhxeuhzU1j6,140521162,55884.0
43sE2O3skbGBpT2tO6fzv9,140424768,47406.0
2G679wnKfyhUOeNx910OXg,140292693,27403.0
5xXqyjLicvEpch72qEryFT,138485239,43051.0
3S7HNKPakdwNEBFIVTL6dZ,138149642,58516.0
6dTA6y0C2ReQklntzZl8l3,137775998,49112.0
2slqvGLwzZZYsT4K4Y1GBC,137016667,15489.0
5vyxXfD5gLlyPxGZMEjtmd,136925696,43597.0
4EUQXLipplO2v9mVaqQtjc,134824293,29610.0
30Y4CV7A6YqtQtTTo7Ue4j,132885973,35003.0
4EF6IyONolQy0bIQXm2EmX,132855210,72405.0
6qAcApH8obo8eqatCKUHd9,129881703,39979.0
4CHpVfAhuxNJ3ibExe6kxO,129273769,19164.0
3FxJDucHWdw6caWTKO5b23,128212806,157792.0
4s8BIKx4Zh6ryAEz8RTlaU,128108153,44260.0
0H2UD0LfSCiRr59YMGlCuS,127926932,22687.0
2nqio0SfWg6gh2eCtfuMa5,127344358,35081.0
73qMN9bXy7MSPwwGfH3wQr,127069564,56432.0
7ogK4lJDVDMU6A6vYR5rvD,125650682,59172.0
59KOoHFcw5XfICnO57holu,123696203,74328.0
4RMfSYDFkcz0bKoK8fHDgR,121291134,37864.0
1HCdems7PQZRj42QDWLA0A,120527340,45979.0
40PXEOFLJc7UIpLMrhSfW1,119644436,68743.0
1Zai5UJ2di3qEuR2HeT2s8,119604545,66372.0
4tMzIAFTFdqGBQLdfbPces,118194240,44931.0
2r9CbjYgFhtAmcFv1cSquB,117960606,44931.0
3oKMl2tJv4fdidkXUYMI5x,117071071,24695.0
3oGVx9RBmiYGv5ZCecWLkx,116582081,58882.0
4e3ZNTAV6PCrdYMUrUlMpQ,115931240,33620.0
6CB7DczrX9ZJB9Wkjegmaq,114628318,25489.0
550erGcdD9n6PnwxrvYqZT,113812891,33126.0
0g4fMVo4JjwnIpTfFfLdxS,113676804,59493.0
6HRsJu8vcnzYDN4t0570FY,113205627,51346.0
733OhaXQIHY7BKtY3vnSkn,113075342,54592.0
4ewAfHYpDTzpW1GKO44CVP,112960421,22591.0
7J4b3LVCIGO4CMBDFLPoP6,111998977,36081.0
1ULabO0PEsdJekqVH6G10G,110860308,54806.0
4ABYxlb92WBIjHu7TIKmml,110829301,44162.0
4i6cwNY6oIUU2XZxPIw82Y,109965445,26877.0
7eQj6r5PIdYKEIZjucBMcq,109004482,29113.0
0zo975x58DlXbZllWvfYhg,105585987,39273.0
7eResoqEJJAVTkQYSqvO3P,97056963,21256.0
1DTRUYVd8rYpla9hhVVwjo,96825711,61060.0
4e5ayHsOLJNLTGfjau2mEw,96207299,28017.0
1UPDfqsVIZLEiZeMuUsni2,96108894,20442.0
6iiAfo4wTA2CVC3Uwx9uh8,93547415,28881.0
1cSFlSBdpT4F5vb1frQ231,92527302,24662.0
0NRHj8hDwwmSPaA41o379r,90714542,29134.0
6INztpNwOTlfSKTuPo0HOP,89724618,65760.0
4axSuOg3BqsowKjRpj59RU,89646639,26750.0
7A2cNLRT0YJc1yjxHlKihs,89616770,47789.0
0q6vsjvnCIWrtwRckCV7y0,89616373,33078.0
4uuEGH5SVuzkkSFjo2DEiY,88972488,22006.0
2CnjDMdpRjlWv04Xk3s6MW,85339076,65800.0
0lJWmQO1fw1Tr2p2M1m5cw,83662765,24035.0
7HC7R2D8WjXVcUHJyEGjRs,83626170,22451.0
53iuhJlwXhSER5J2IYYv1W,83255007,nan
2EFZ9emtKWEglWUQGEQ3P9,82371741,38432.0
2bzUVEvpZ7At5cYz1kOLI9,81115545,200588.0
7k7BOXE4u6luKTwcLEAyrd,80312151,7259.0
3fGnrtrtL1IHSX9t4DKOYf,79810389,17882.0
54ziHHVIBJg3YJ9sn17mEy,79615707,25216.0
5eGX87IiKsGuzS3iw4CfCX,79566685,13595.0
0tQ9vBYpldCuikPsbgOVKA,78151089,47215.0
6Q237Ts37YGYRIi5Vy5lVX,78077053,27774.0
3yNJkriPzWjkkDAWHIAVUq,77511266,24501.0
0V3SNHDka1JSCP71HAzpxw,76566323,9728.0
0DMVrlMUn01M0IcpDbwgu7,74303652,39054.0
3oxgFdIlxFEDEJqn7k5TVN,73296092,12077.0
34V9RiEPe8MNdU32qJsJa1,73034445,12717.0
2m3ObD945KvpE5y9A1eUWm,72752212,19835.0
0k0vFacOHNuArLWMiH60p7,71729413,16332.0
3n9mzjgAzjyKawvbHzciXF,71218294,12693.0
2JoJrsEV15OzbijS47lids,69184098,19617.0
4qUijfYU8EoIWiY6oSyrgT,68481095,13055.0
5jAIouBES8LWMiriuNq170,68020802,24688.0
6ON9UuIq49xXY9GPmHIYRp,67384132,19242.0
1n3b9Eekoy3S9ZSZ5DmTW1,66772056,40154.0
0YRGTdfmJPALpglAaraYUr,65984956,15468.0
5VwFkx7JOimOGTYfha5rs1,65804726,10576.0
01QdEx6kFr78ZejhQtWR5m,65747167,17078.0
6Py8IKZqDyU8aQVrjilbJw,64458224,18177.0
12nBPF4Rh4XLFJV0YLN7uj,63643350,21838.0
3yWuTOYDztXjZxdE2cIRUa,61642729,nan
1qLeEu4iXEclkLwoBlMiou,61348647,11292.0
3VsbfZsz3udwcxttckQA2K,59963533,19996.0
7N015NTIWGjQDddHUdHPoO,59069089,17886.0
0r3U7SOcoj4DIEyN44Lt5z,58987579,11373.0
1jgTiNob5cVyXeJ3WgX5bL,58633405,nan
0QCS4NpURHvWdF1icdkfBw,58615084,11870.0
4hCZk6WJBFQeG3P7WsyntI,58413268,12337.0
3ExweHKZF9B752DPQByRVT,56212716,13530.0
0mTgFzkDgSAF3nJY25XCXG,55895460,9083.0
0GxW5K0qzrq7L1jwSY5OmY,55635051,7248.0
7nWui6jiMM2m9qFmET1Mtj,55317442,17074.0
3Fksah2e8MTz1HbLCASYpJ,55218679,18193.0
4evLyY5Ue1Wesc61t2KXAU,54458819,17997.0
0UAdDYrkCvVQftaKpL6q5f,54401972,13428.0
0TYJbIHBtmWy9ugtU9BcbE,53942108,11738.0
2RSYYe7LhKFxIi50T5XtUo,53821522,17672.0
03bTIHJElXZ0O0jqOQvAbY,52661373,nan
7wjbSn8QHsxqKXU5M0jXGM,51955176,4000.0
1n2wszmJyVkw6FHqyLnQsY,51382225,12428.0
3lXekiVK1ZPZbKconsys73,50862485,11114.0
2Sy2oGjP5RYB4cLVoDU0Gz,50385213,10985.0
0ReNbPVMU7jUWqn1yHo9cE,49944949,9229.0
1Fj0T1XKuhRu7EZzJ7NJIK,49251951,19232.0
0gPmM1WtVRg3uENW3o8bfx,48968519,9167.0
5tSmAABuoOfR59lrtXdDqm,47765352,8681.0
24ksPWXKg1k7OOG57pufED,46857168,9056.0
7txpzmA69zyk50K3ZyZSzC,46655098,8627.0
51A8eKvvZz9uydvIZ7xRSV,46224733,11044.0
5ylJtmaWPJ33cW3En7WOu0,45834443,nan
2hmafYGj1CXYKIYcMnX4lj,45624458,9334.0
5hiqtrACtMJkNpaNHj0n9Z,45590003,9296.0
1appZ3c336FkPvCuywfmrs,45581956,nan
62HoDY1Km6lm47haFpUn9c,45510887,nan
2x3mwb96B6TquRqMtbxUE1,45491204,nan
2TEQvxxQabwLQMqWMg1qGu,44814276,nan
5eXgqtg3T8Av0m1FUaGHex,44768899,nan
2jk8xWYqgWCE4ryTGEpdX6,44526877,13311.0
7APTsjmZbj7TFXQJAiRti4,44287416,9848.0
3oF7Or7T35yhQbGxbCGvRX,44010730,7348.0
0kqC185OTcnuhbz4T7g5RB,43939199,12187.0
11j9B5N8LJoxXQPRpjae9R,43927101,16936.0
62V2ZHslgQV98gH4AuVXnr,43172050,nan
4qNEi8zGIYLiMtoW8OaJdx,42939799,13218.0
6LKjHhOW1az75pCQ9XJJtF,42571088,8981.0
2Ta5c5Z6DvM8GX0U1polSo,42444845,4582.0
0pjBqAz8GlxGlpaU4W0DxS,40474775,29902.0
3OFsmJzvNU6iVT7e5rnuHq,39503278,13004.0
5RaBeejGtdPEszYEKYECs2,39150330,5527.0
2IprIjGNRlj3TfqUWCAo0C,38011549,8761.0
2oWpe2L8ypC080BxpDVuTY,37904113,17422.0
4qmFC3Jz5aQ0erlk2OSi2X,37634229,nan
2d3d9xZutJjmUpntiyHt3F,36416358,12298.0
1gejz5ROvJBUb6WJzkMAcc,36256716,30714.0
6ClYMObS7f3Nn4AiZHYQt3,34761757,9749.0
7bUvIh9rQsboJBXaSIQZAF,34381414,6951.0
5AsmAjBSSQjRPWgAYIp8tm,33660561,4736.0
5BIp0co0t2WOHt1ttmSUrw,33132759,9778.0
7ryS0xBZNYjQqql34GCkDp,32748072,13461.0
05kJkr80XEaZeN8kxyQoFp,32464899,9227.0
3EPgWM1zfTSzEc0z4AwWTM,30901456,26895.0
5PSOWHll3h3Vy226xSJk0M,29669599,5968.0
46HGgtwmmuEB8mvDCyjyAc,29205694,4530.0
5mdNyCS7ttVcAyVYOIFEjs,29108313,11348.0
2msvOEbkK50foYf9BMXr2X,28909741,8322.0
1Ygm9KdH3wbzDekO8JgxcW,28634471,7689.0
5KxZfCXXmVvKhPo8hQz2pS,28258096,5241.0
5zytSTR2g0I9psX2Z12ex6,27920225,6031.0
6aJ0ipi4EPmu1aTbFeXZnw,27574581,4190.0
6SdBf0ZsJZoKaH5zcDaz9X,27185870,4935.0
4MGexoZc12lqE0hYkq9YYx,26813004,8811.0
1gaLZjPrDnHQWJds2Jg4KT,26564951,12697.0
16M9Rxid0nXhVmme7lzVwN,25684116,7519.0
2IZ00ed83ygPIiacYScWUE,25331029,5998.0
5G9AVKld9q7DCrmoY42raf,25216750,3511.0
6cf6rLb8qcklvJv90W6HCW,24709236,4285.0
0RFCHlNuTeUHIB36VuVbOL,24181016,8375.0
3tGq7hWDCtrnL83y5OGual,23730649,5039.0
7FKbTRXXIWVFQmPH8zGfU0,23356987,2570.0
08J4bMHbILkwSIhbtrcvjN,23009201,7257.0
2yceD2hx5HhOLgkm1CITCi,21634797,7808.0
06zIBqLC9ZRm5i0iMf0kHI,20861157,130956.0
560uQyz3p5G9WdnMX39xc6,19958716,6377.0
6C0H8ts9M6deezz0yYR6LK,19819952,5662.0
6mqyTq948oap5AkyTsd6XF,19802286,7499.0
2evEoQAhIMaa9PfjTT5skG,19786644,2900.0
77d7q9TNbsIDmRTDPkPv3L,18772335,6282.0
4mqgn90sCeVSYqcoftTQTd,18731580,2800.0
4pl5zcqCv4vc3cB7M4MZ6f,18556170,4011.0
2BUTSRKPGRsyc9FnsC5Udd,17972901,14836.0
7Bjf96uNizpvXLvNyOJpst,17970154,2352.0
7wo2UNeQBowm28hfAJsEMz,17888710,12182.0
7BT9K9BDqq6HI2oWH5UMZQ,17579790,2591.0
6F67FNdOBNMFzxdj1CQ5pL,17518725,7878.0
28tIMaewZuGR8urkvFhQyA,17402764,5388.0
0xvsgzM8AtBtRHZm5rav8A,17112832,4845.0
4cOWq0cVsKjxaQpRMbDoH1,16966107,5397.0
