TRACK_ID,TOTAL_STREAM,DAILY_STREAM
1BxfuPKGuaTgP7aM0Bbdwr,3157335232,941629
1p80LdxRV74UKvL8gnD7ky,2273575215,918531
55n9yjI6qqXh5F2mYvUc2y,2025899571,620015
0V3wPSX9ygBnCm8psDIegu,1933696993,412455
1dGr1c8CrMLDpV6mPbImSI,1924026627,611670
4R2kfaDFhslZEMJqAFNpdd,1845790891,720840
5xTtaWoae3wi06K5WfVUUH,1768619055,627672
3hUxzQpSfdDqwM3ZTFQY0K,1675312336,615868
4lIxdJw6W3Fg4vUIYCB0S5,1578865763,761292
1R0a2iXumgCiFb7HEZ7gUE,1516256270,479160
1P17dC1amhFzptugyAO7Il,1387679445,247487
6NFyWDv5CjfwuzoCkw47Xf,1256258602,350406
59HjlYCeBsxdI0fcm3zglw,1125512758,274548
5enxwA8aAbwZbf5qCHORXi,1124985806,424903
6YvqWjhGD8mB5QXcbcUKtx,1103713388,467230
6RRNNciQGZEXnqk8SQ9yv5,1103613408,163756
2OzhQlSqBEmt7hmkYxfT6m,1069042270,573761
0kN3oXYWWAk1uC0y2WoyOE,1066879753,308685
2gVhfX2Gy1T9kDuS9azrF7,1045533067,237350
2o2IVjuqRkR9hJxtPjtAP0,1044927195,447706
4pvb0WLRcMtbPGmtejJJ6y,1017127922,429984
1qrpoAMXodY6895hGKoUpA,1009613224,448603
7KokYm8cMIXCsGVmUvKtqf,979652516,210985
5lg33MHs1BoUtJVClw8ZpI,974910133,267240
3RauEVgRgj1IuWdJ9fDs70,972273799,170990
2yLa0QULdQr0qAIvVwN6B5,970859929,270034
27exgla7YBw9DUNNcTIpjy,970408588,310653
2Rk4JlNc2TPmZe2af99d45,960351527,106337
0VE4kBnHJUgtMf0dy6DRmW,869738169,271420
5jQI2r1RdgtuT8S3iG8zFC,863433818,144769
3rWDp9tBPQR9z6U5YyRSK4,820879757,175768
4D7BCuvgdJlYvlX5WlN54t,813210457,297849
4y5bvROuBDPr5fuwXbIBZR,803263752,188674
1gcyHQpBQ1lfXGdhZmWrHP,791584622,242812
3as6Wz3mwbTnusWhZjTUNr,779917598,248718
1MgV7FIyNxIG7WzMRJV5HC,779332473,407057
1OYARuagDrpgNNQ4loO1Cs,774924333,184771
4q5YezDOIPcoLr8R81x9qy,759701011,385018
0Jlcvv8IykzHaSmj49uNW8,735786476,263550
1ZY1PqizIl78geGM4xWlEA,719944192,127064
273dCMFseLcVsoSWx59IoE,712909388,195842
3qoftcUZaUOncvIYjFSPdE,688003339,149103
1fzAuUVbzlhZ1lJAx9PtY6,644104825,400187
2x0WlnmfG39ZuDmstl9xfX,603023377,114860
3eX0NZfLtGzoLUxPNvRfqm,584721691,176803
2NmsngXHeC1GQ9wWrzhOMf,582813984,206738
1dosSsKwYF7hoQA2kuu6wI,568123519,6507577
6IG3sQ8s9nfk6TUlVzRhbN,561109880,126999
4svZDCRz4cJoneBpjpx8DJ,556978525,106114
22bPsP2jCgbLUvh82U0Z3M,554977770,198706
0ZNU020wNYvgW84iljPkPP,549818931,177773
1GwMQaZz6Au3QLDbjbMdme,544610993,252290
7kt9e9LFSpN1zQtYEl19o1,543246896,213728
214nt20w5wOxJnY462klLw,529532527,220122
3pHkh7d0lzM2AldUtz2x37,526550978,159239
0W0iAC1VGlB82PI6elxFYf,508837322,327845
1wtOxkiel43cVs0Yux5Q4h,507228832,93707
6oVxXO5oQ4pTpO8RSnkzvv,505172858,441659
1xwAWUI6Dj0WGC3KiUPN0O,497943775,84950
6VsvKPJ4xjVNKpI8VVZ3SV,496544367,172640
2F3N9tdombb64aW6VtZOdo,489001365,198993
1SymEzIT3H8UZfibCs3TYi,488188435,143451
6AtZLIzUINvExIUy4QhdjP,484895869,109589
7lxADouiWFkwR7ZV2GKUcH,477681952,160585
3sW3oSbzsfecv9XoUdGs7h,477100487,254994
3zwMVvkBe2qIKDObWgXw4N,469261806,187716
17yraMKqmZIKAv3iaGcoLX,464512713,90217
5YqltLsjdqFtvqE7Nrysvs,460660931,116455
2CYVETnhM9aytqrazYYwrK,455094216,96331
2P5gfMtCcKP0CkmgqFMyPg,450071581,89687
2Eeur20xVqfUoM3Q7EFPFt,444403169,86226
7FmYn9e7KHMXcxqGSj9LjH,442797407,103009
7qGr3rjRhndRIpFUA5f2HJ,442489973,130639
5kI4eCXXzyuIUXjQra0Cxi,440956653,82824
77sMIMlNaSURUAXq5coCxE,437328701,152361
12M5uqx0ZuwkpLp5rJim1a,428919695,122337
